Price,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Volume,Volume,Volume,Volume,Volume,Volume
2022-06-13,91.63289499859236,109.18206763955872,97.88549901800374,75.51201212574921,105.55928028306555,101.21813927348244,91.76161814629579,109.32184298308081,97.89439474867686,75.53953330486735,105.72166556909406,101.38155569027,90.49276566909705,108.36206319177533,97.84103393554688,75.23679333528527,103.71891600233383,99.1754375268772,90.97088623046875,108.76274871826172,97.84103393554688,75.34687805175781,104.58496856689453,100.04698944091797,9200800,4010200,31413500,8794300,503000,36968300
2022-06-14,91.17318144482886,108.9025435021016,97.79657745361328,75.36523020443643,104.79245087393797,100.34656697252454,91.30190461226718,109.01435810946398,97.81436891775859,75.39275138356689,104.96385257311454,100.75511139473097,90.09741352425644,108.13844621161944,97.78768172154062,75.17257495124063,103.19566127406792,98.58530227458358,90.2445297241211,108.3061752319336,97.79657745361328,75.2000961303711,103.42119598388672,98.7850341796875,7829800,2673000,8138300,8106200,190700,21865900
2022-06-15,90.98005378204654,108.84658656597783,97.80545779830877,75.34688626159922,104.51276584684963,99.94711309927668,91.54092179668524,109.37772707125987,97.85881861143875,75.53954153570058,105.22545623779297,100.76419509844813,90.47435782803186,108.40862723351816,97.79656206763563,75.22762547266504,103.5565010380565,98.98477592607375,91.50414276123047,109.2845458984375,97.84103393554688,75.4936752319336,105.22545623779297,100.62801361083984,10256200,3044400,5510000,9018300,153900,25202800
2022-06-16,90.61228650838774,108.7068361896142,97.84103393554688,75.40191113369016,103.36706825120548,98.45823303847494,92.1477745638623,109.6945695802044,97.84992288076563,75.6220875183925,106.10054779052734,101.42696380615234,90.50194939100203,108.63228839542313,97.82324247420064,75.3743899605125,103.20468298734612,98.15864201106433,92.10179901123047,109.68524932861328,97.84103393554688,75.59456634521484,106.10054779052734,101.42696380615234,9168800,1782700,3405100,8076400,423600,26067300
2022-06-17,92.18456660516682,109.66663936497011,97.84992288076563,75.62207567354304,106.09153592994862,101.69021848678608,92.36845481186177,109.73186692150591,97.85881861143875,75.63125172959202,106.75010037192135,102.43466939773559,91.53175435204874,109.1727725641604,97.84103393554688,75.49363888597725,105.2435300229209,100.73695504862293,92.12939453125,109.58277130126953,97.84103393554688,75.57620239257812,106.35315704345703,101.75376892089844,7029700,1160500,2358500,8188800,153700,21614300
2022-06-21,91.6328896211236,109.34050274375947,97.84992218017578,75.53035330829802,104.87362830748232,99.94711981328832,91.89952540080074,109.48027812098637,97.8588179107852,75.55787448343123,105.40588685924763,100.79143678140332,91.53174900887983,109.28459543657712,97.84103323502067,75.51200119202149,104.6029839329347,99.69291804679841,91.65127563476562,109.34982299804688,97.84992218017578,75.54869842529297,104.84656524658203,100.0288314819336,10342000,1057500,11515900,5443800,318000,17663800
2022-06-22,92.717848073264,110.12319848959861,97.85882526788971,75.71381752388423,106.85835968254642,102.30758270031875,92.97530139142556,110.27228695484405,97.88550567626953,75.76885986328125,107.32747580761793,102.87045607285626,92.59832143671035,110.02069705943748,97.85882526788971,75.69547241051195,106.57869880056771,102.02613908757121,92.80979919433594,110.19774627685547,97.88550567626953,75.76885986328125,107.05683135986328,102.77967071533203,9501900,1052100,2866000,4110700,314800,23703800
2022-06-23,93.3798461038311,110.75688901001318,97.88549819030054,75.90650210521143,107.64321231333717,103.40609143888855,93.9407142063043,111.11098049078723,97.91217859663993,76.01659382591775,108.57241427081205,104.55907991334584,93.2327369538578,110.56120631464294,97.88549819030054,75.82393856414386,107.26431563057969,103.03386250467972,93.33387756347656,110.59848022460938,97.89439392089844,75.83311462402344,107.58006286621094,103.62397766113281,9247200,1673600,3023400,6229400,111300,20669200
2022-06-24,93.2143470071062,110.51459889519091,97.87661673044614,75.78723712195128,107.19213890292419,103.00659590027524,93.56374440275157,110.85937718907557,97.89440140754775,75.89732883655367,107.72440440853723,103.651180682348,92.92931819687766,110.4214176860863,97.87661673044614,75.76888500320963,106.52455807474054,102.13504435297365,93.00287628173828,110.44937133789062,97.88550567626953,75.81475830078125,106.58770751953125,102.18951416015625,5127000,1739800,2424700,6103300,143400,18161300
2022-06-27,92.46957851129633,110.10457611083984,97.88551414168694,75.73219299316406,105.63143522559393,100.97301367383587,92.88333040810046,110.38411967711254,97.89440987373447,75.79641140869298,106.27195986946847,101.88088107687129,92.35924139853596,109.92752687571216,97.8321533203125,75.66797457763516,105.53220628369779,100.9185438461269,92.47877502441406,110.10457611083984,97.8321533203125,75.73219299316406,105.94718933105469,101.31800079345703,5439400,2029400,3105900,7376400,129200,12053000
2022-06-28,92.37764514169304,110.00209225967102,97.87662506103516,75.6954915519106,105.54122233797115,101.0365457396419,92.62589490559866,110.16050101681522,97.88551400761511,75.72301272856849,106.16370034815968,101.84454702727528,92.2489220026479,109.93686470618398,97.8677293289998,75.67713943461737,105.1533023564117,100.65524316206874,92.59831237792969,110.11390686035156,97.87662506103516,75.71383666992188,106.08250427246094,101.79007720947266,3763300,1833300,3163200,4399500,134200,13706600
2022-06-29,92.75462791080099,110.20707491019728,97.88549819030054,75.71383292568208,106.40725718511574,102.02610297971307,93.34307861328125,110.61708068847656,97.89439392089844,75.81474856795846,107.6071033110619,103.40606486102543,92.67188031899238,110.16980812059852,97.88549819030054,75.70465686748925,105.99227420798282,101.83545171844158,93.34307861328125,110.61708068847656,97.89439392089844,75.80557250976562,107.48080444335938,103.37882995605469,3559600,2217400,2659600,4170700,69800,12925400
2022-06-30,93.87634650515955,111.05505882754127,97.90328923790786,75.9248256317664,108.3108174522798,104.27766254956596,94.28090891720541,111.3718763574029,97.92107391357422,76.00738914174065,109.00546840920066,105.10381838028715,93.79359892899619,110.99915152445287,97.90328923790786,75.90647351891862,108.24766799099383,104.17779656954217,94.06024169921875,111.20414733886719,97.92107391357422,75.95234680175781,108.39201354980469,104.2867431640625,5409500,6240300,5807300,16742600,125400,25802100
2022-07-01,94.95809071107095,111.94939910087798,97.92731321196993,76.14428272945054,109.63405244723364,105.43017385174745,95.74081210420569,112.49972897466675,97.94511712614418,76.2820270474509,110.84538215293546,106.96750296730542,94.82917222399138,111.87478401124386,97.91841125488281,76.11673526704388,109.06455085902428,104.81160138021977,95.06858825683594,112.12662506103516,97.91841125488281,76.18101501464844,109.33573913574219,105.3573989868164,63222900,3262500,25883700,9559300,244700,21858800
2022-07-05,95.5382031686652,112.35980469854161,97.92730712890625,76.1993455308843,110.37531049228015,106.33074635026546,95.78682961820869,112.5183715357239,97.94511104197456,76.22689297914499,110.8001797086205,107.11305884267585,95.2527418700173,112.18257875324103,97.92730712890625,76.15342844647418,109.64309318560488,105.67578640869456,95.41849517822266,112.24787139892578,97.92730712890625,76.17179107666016,110.00468444824219,106.1852035522461,6651400,2330900,4428000,9888800,216600,16689700
2022-07-06,95.76843532134983,112.44377931836387,97.94512021908699,76.19021151681643,110.42048582049136,106.7855536581257,95.77764579189466,112.46243131391049,97.95401538625129,76.19021151681643,110.51088189053496,106.92200477043363,94.58974801071041,111.53900453248139,97.91841434698227,75.95145512941409,108.56733534909633,104.40222930908203,94.60816192626953,111.56698608398438,97.93621826171875,75.96063995361328,108.58541870117188,104.40222930908203,4754700,1708700,3512400,4883800,135400,20205400
2022-07-07,94.6357879770775,111.54832758399759,97.92731630435051,75.96060485653321,108.91991936866434,104.70243001196275,94.6357879770775,111.54832758399759,97.93621826171875,75.96060485653321,108.91991936866434,104.76610627821256,93.95436068091432,111.08194941274643,97.91841434698227,75.85959285491828,107.78995089306716,103.25606613277729,94.02803039550781,111.16590118408203,97.93621826171875,75.90550994873047,108.02498626708984,103.48348236083984,4058100,1277300,8854100,4906300,101600,13088000
2022-07-08,93.77016972149653,110.94203769926118,97.91841125488281,75.83206746019587,107.60913216270322,103.24698347303602,93.77937316434674,110.97934880559502,97.91841125488281,75.84124527685618,107.60913216270322,103.24698347303602,93.34657950793355,110.6995190662741,97.9095160879994,75.77696553039938,106.65995611852604,101.92797192280595,93.45707702636719,110.79279327392578,97.91841125488281,75.8136978149414,106.87691497802734,102.33731842041016,3664900,1221800,1848700,3249100,133600,15320000
2022-07-11,93.95434833410442,111.1192507243374,97.9273109578845,75.88717993517176,107.8803474511927,103.51075963689344,94.35031421609612,111.36176934459053,97.9273109578845,75.9330970529607,108.75720409547526,104.42042444754526,93.90831003768152,111.08193961996265,97.9006118774414,75.83208499859985,107.80803470999952,103.42888619503508,94.19377136230469,111.21253204345703,97.9006118774414,75.84126281738281,108.6125717163086,104.10204315185547,2765700,890900,8503000,16663800,12406500,13639900
2022-07-12,94.6910299101993,111.52966179534535,97.90951991828872,75.9330850270754,109.46230002260918,105.07540324561921,94.87519714418481,111.650917542983,97.91841508552011,75.96981731429538,109.95044721903817,105.73036313830015,94.34110232988535,111.30580229341227,97.89171600341797,75.86880527593229,109.0193543227455,104.58418332610853,94.4147720336914,111.38042449951172,97.89171600341797,75.87798309326172,109.10071563720703,104.72063446044922,3669200,1496500,3349300,6373100,2245400,18547300
2022-07-13,93.84383977364553,110.83940446380973,97.9006080759884,75.70352189582704,108.07019043252751,103.49256862553703,94.89360835592258,111.5856050429748,97.9006080759884,75.88717634636046,109.95949445990874,106.11240787816058,93.72412476084955,110.76478227098403,97.86500704004547,75.6943370715099,107.79899523297766,103.20147614637798,94.81993865966797,111.40838623046875,97.87390899658203,75.79534912109375,109.90525817871094,105.92137908935547,6809400,1548800,2187300,11769700,2404500,20594800
2022-07-14,94.1109001830064,110.83941870736173,97.85610888323387,75.64842530018393,108.874703963043,104.68422336532498,94.5160765732213,111.22184504110064,97.9006118774414,75.82290194469458,109.65212267744077,105.66666298227136,93.8622736870757,110.68085186450328,97.85610888323387,75.61169300628859,108.4498347939211,104.12932730057888,94.29507446289062,111.06327819824219,97.9006118774414,75.76780700683594,109.2543716430664,105.05718231201172,5370400,2593100,2224600,6656800,403600,15665000
2022-07-15,94.35951842213109,111.07261450182376,97.90950775146484,75.75861148160588,109.47134676428361,105.37558102423132,94.83835742121717,111.40840731673093,97.91840291759085,75.87798616542852,110.36627988407034,106.2670556997083,94.33189404100506,111.06328494686375,97.90060579513568,75.74942665793715,109.33574916509643,105.15726338663815,94.61735534667969,111.25916290283203,97.90950775146484,75.82289123535156,109.77870178222656,105.64848327636719,3834000,873300,1402800,5961500,485400,16022600
2022-07-18,94.31347821747367,111.0726043915323,97.90951383432363,75.77698516845703,109.064528648296,104.83889067754109,94.47923153874723,111.19386012951394,97.91840900100229,75.7953548184721,109.12780658965508,104.90256694958566,93.95434719230256,110.85806734517202,97.8917099205592,75.73107505535681,108.25999186668264,103.86554941046361,94.34110260009766,111.1005859375,97.9006118774414,75.77698516845703,108.87469482421875,104.54779815673828,3150700,480700,1674600,2608200,222300,15838300
2022-07-19,94.22140329859961,111.02597350869146,97.90951383432363,75.78613260679104,108.89280924909399,104.52958433329158,94.3042834796526,111.08193660555219,97.91840900100229,75.79531742726753,108.91992739102083,104.74790193960264,93.81622691463014,110.74615090802261,97.8917099205592,75.68512059944538,107.95267458053911,103.39250334597543,93.90831756591797,110.78345489501953,97.9006118774414,75.69430541992188,108.35042572021484,103.98377990722656,2996100,880500,2040000,9115200,200100,9276800
2022-07-20,94.36872357928033,111.10058458510444,97.90950775146484,75.7677766379303,109.3266717911367,105.04808653727322,94.37792702211812,111.10991413910168,97.91840291759085,75.7677766379303,109.3266717911367,105.11176279104635,93.74254521539547,110.64353606834442,97.90060579513568,75.67594944298207,108.2418983170274,103.74726569002986,93.81620788574219,110.68084716796875,97.90950775146484,75.68512725830078,108.63060760498047,104.25667572021484,53057500,865500,2469800,5453600,154700,9117300
2022-07-21,94.19376938186643,111.05396487534442,97.91841434698227,75.79533501511355,108.97413606601133,104.78430546126368,94.88440704345703,111.57631325223107,97.93621826171875,75.9147096851471,110.12218072367489,106.17609169311791,94.10168576542694,110.98867221777932,97.90951917981799,75.776965369898,108.82045514911958,104.62056549632833,94.88440704345703,111.54832458496094,97.93621826171875,75.89634704589844,109.95946502685547,106.05783081054688,5344300,1786500,3495700,5850000,292100,14754900
2022-07-22,95.76842774739457,112.17329464045972,97.93622051421829,76.05245533696055,111.53239236767948,107.60427494888498,96.19201802705983,112.53706909304185,97.9718215543061,76.17183000909202,112.35501262831978,108.49574277286573,95.60267441834904,112.06136130260096,97.93622051421829,76.04327051419136,111.23408596795551,107.31318242306773,95.97101593017578,112.3132095336914,97.95401763916016,76.08918762207031,111.68607330322266,107.84078979492188,7747100,1501700,4119300,6038100,584400,17715300
2022-07-25,95.38166071984818,111.99603094419717,97.95401538625129,76.02490997314453,110.36626388955995,106.1670033770896,95.6763324883616,112.19190888225522,97.95401538625129,76.06164225926823,110.9719321585839,106.92202700738537,95.35403633928898,111.9867013900902,97.93621826171875,76.00654032709907,110.26683302113149,105.94868571610776,95.63028717041016,112.1172866821289,97.93621826171875,76.02490997314453,110.70073699951172,106.78557586669922,2994500,1022400,2526200,20449500,215800,24868100
2022-07-26,96.27489403864794,112.52770555576868,97.95401763916016,76.09836365167808,111.93013444272987,108.12278209678303,96.41301595226786,112.59299820404475,97.96291959673313,76.10754146741976,112.21036436112621,108.46845229716757,95.63029466445968,112.06132746340678,97.94512247179127,75.98816680908203,110.7911245182104,106.79467203400895,95.66712951660156,112.07998657226562,97.95401763916016,75.98816680908203,110.90864562988281,106.86744689941406,4736300,930300,3283800,2854600,179400,13536000
2022-07-27,95.89735426600485,112.24786439913632,97.95399021825598,76.0065319211356,111.38773113951285,107.34955513189601,96.33015505178729,112.63029781170168,97.98068929329676,76.13509841133329,111.74028061791226,107.78619039063489,95.78684969552936,112.13593822286487,97.94509505337719,75.96980664504078,110.54703463791941,106.16698800410961,95.86051940917969,112.38777923583984,97.97179412841797,76.1075439453125,110.61935424804688,106.26705169677734,7475300,2182800,1521300,7051600,458500,15725600
2022-07-28,96.78136609332404,113.12468225095718,97.98961793995512,76.29121968408501,111.90300842502342,107.38594699188802,96.98395428543606,113.24594512370837,97.99851989746094,76.30958232558116,112.4092319572461,108.17735103358497,96.45906989020507,112.8355300769181,97.98071598244931,76.22693992989683,111.27926378940732,106.72188854406907,96.80899047851562,113.07804870605469,97.99851989746094,76.2728500366211,111.6950912475586,107.11304473876953,5768100,1273400,2953900,5573700,251300,16637900
2022-07-29,96.61561261833846,112.90083341178482,97.99850618582957,76.21774713771401,111.55950443517915,107.06752870906338,97.22337719380448,113.3019189409856,98.00740814208984,76.3003895247582,112.64427115503243,108.53208938060042,96.51431852242746,112.82621119324364,97.98960422956928,76.19938449813765,111.1979132296352,106.73095722343194,96.8458251953125,113.10604095458984,98.00740814208984,76.26366424560547,111.59565734863281,106.8219223022461,5961100,1608100,2905900,5546100,321900,16655900
2022-08-01,97.12624693528915,113.23022077945113,97.99049377441406,76.26182556152344,112.23503421541632,107.7633550948612,97.4767807632812,113.39831541281544,98.00831209673976,76.28021469307764,113.43046882001664,109.44929202925158,96.97864929960242,113.10882187054195,97.99049377441406,76.20667219365835,112.09012970119687,107.6084327012415,97.4122085571289,113.27691650390625,97.99049377441406,76.26182556152344,113.33084869384766,109.39461517333984,9672400,1557100,3943800,6463000,756600,17974600
2022-08-02,97.3753118109583,113.23955750539947,98.00829063019751,76.25262333713502,113.5482166055203,109.49485858128149,97.55058224866845,113.35161584066039,98.01720318855408,76.27101246684227,113.82896741909211,109.98697113332913,96.0008422207929,112.21231572516146,97.98155975341797,75.99523162841797,111.14829566475707,106.8884885571798,96.06541442871094,112.22164916992188,97.98155975341797,75.99523162841797,111.31130981445312,107.07986450195312,9269700,2485200,2360400,14265300,341800,17896300
2022-08-03,95.91780864580369,112.13761520693195,97.9994102776637,75.9768607147944,111.06678919812056,106.77910451402632,96.47128563147916,112.42710876464844,98.00831604003906,76.02281951904297,112.54296795089189,108.8933615231367,95.41045063686018,111.70804159314478,97.9815851563292,75.84816484145983,110.32417069110146,106.01360090254981,96.4620590209961,112.42710876464844,98.00831604003906,76.02281951904297,112.48863220214844,108.76577758789062,7829500,1311900,2757000,6485500,349200,16731200
2022-08-04,96.56355548359579,112.49248988712408,98.02613210330072,76.04119421539012,112.51577585785071,108.42860996795727,96.97866157026327,112.85669379488972,98.03503786485314,76.1423133842987,112.90519809535765,108.948060908016,96.42518444209212,112.41777956635975,98.01721954345703,76.01361753539646,112.29842600023187,108.02762785534914,96.95098876953125,112.81000518798828,98.01721954345703,76.1239242553711,112.81463623046875,108.72933959960938,9873200,773200,2338000,5411500,301600,11003000
2022-08-05,95.6872297020395,111.80141995865593,98.01720796772929,75.83895515873618,111.05770609711618,106.68797121807194,95.7241220825744,111.8761302678775,98.01720796772929,75.8757264028451,111.05770609711618,106.72442476326373,95.33668874635809,111.65199934021277,97.99047708964638,75.7929893502506,110.04340216381533,105.61261596972409,95.54885864257812,111.71736907958984,97.9993896484375,75.8113784790039,110.51432800292969,106.14118194580078,10047200,995000,1334700,5049700,264800,19492300
2022-08-08,95.93625607700774,111.95085632281939,97.9993896484375,75.86652908480477,111.35655260051934,107.20743444130123,96.15764546658976,112.10961754354045,98.01720796772929,75.89410576353612,111.77314265116728,108.01850679520783,95.85323769510516,111.8948271418406,97.9993896484375,75.84814697011635,111.18448024350715,107.13452734250424,96.11152648925781,112.05358123779297,97.9993896484375,75.88491821289062,111.64635467529297,107.8544692993164,6681300,714900,1797600,6868900,172200,17476300
2022-08-09,95.84405289966722,111.80142431044246,97.9993896484375,75.82057304338056,111.17545222726554,107.28945734169324,96.01009677375635,111.87613462257208,98.00829540893817,75.82976059435953,111.61921023595731,107.86358510452907,95.7333546376595,111.69869941245611,97.99047708964638,75.78380179927163,110.9943215741265,107.04339761990383,95.82559967041016,111.79208374023438,97.9993896484375,75.8113784790039,111.2660140991211,107.43526458740234,3814700,1020500,2745200,3742100,253000,8223200
2022-08-10,96.25913468940529,112.27771276697547,98.0261001586914,75.99522492781601,111.27505877134304,107.28945548016897,96.59122235348602,112.51117718856759,98.04391847428091,76.0411907346332,112.04484495225861,108.36481084072997,95.87170142725878,111.95085687693154,98.0261001586914,75.8757236488477,110.56865967450103,106.37813761368689,95.88092803955078,111.96019744873047,98.0261001586914,75.88491821289062,110.70450592041016,106.73355102539062,7260300,904800,3768800,6820900,318800,14665300
2022-08-11,96.10230715031855,112.24034232893048,98.0439453125,75.98604081388984,110.66829808836479,106.50572263608719,96.20377876110528,112.33372665990422,98.06177043125794,76.01361749386844,110.77697648494272,106.67886830456375,95.1429436724164,111.62399291992188,98.03503275312103,75.85733795166016,108.80269719172716,103.97225310128569,95.24441528320312,111.62399291992188,98.0439453125,75.85733795166016,108.97476959228516,104.24565124511719,8309300,855000,2421200,4071500,340800,20663800
2022-08-12,95.61340064716086,111.93216759510943,98.06176137447379,75.94008798668555,109.67210388226462,104.89268294795333,95.65951962717602,111.96952275244269,98.06176137447379,75.94928255271611,109.93473815917969,105.32100344909955,95.30898582012344,111.66134804801911,98.04393625736215,75.8481633665768,109.12872571701162,104.2821016582699,95.62262725830078,111.83878326416016,98.05284881591797,75.87574005126953,109.93473815917969,105.30278015136719,4128600,953100,3313800,4782800,177800,12178400
2022-08-15,96.09308392015087,112.15627885843719,98.05284881591797,75.94928093058027,110.69546327651456,106.01359584712395,96.24068155479489,112.2496631789321,98.06176137447379,75.97685761468402,110.89469662216584,106.39634763461008,95.89014069143666,112.0442205237501,98.05284881591797,75.92169723307772,110.14302689995127,105.21163177490234,95.92704010009766,112.07223510742188,98.05284881591797,75.9400863647461,110.2064208984375,105.21163177490234,3441100,682900,4104900,17015900,132900,9031800
2022-08-16,95.7425464003693,111.92282213386292,98.061767578125,75.92169885462442,110.00719921749906,105.02938953919391,95.85324462208098,111.94150327409712,98.07067333895395,75.92169885462442,110.54151916503906,105.73110127341079,95.37355936583937,111.72671291000856,98.05285501900535,75.86654548523897,109.25552245894018,104.10895649970092,95.81634521484375,111.85745239257812,98.061767578125,75.87574005126953,110.54151916503906,105.64908599853516,3241800,1452600,2174200,3249300,217100,11066000
2022-08-17,95.29976055631819,111.45592170618028,98.07067333895395,75.76541267051832,109.70830583543543,104.85622380389414,95.34588657482769,111.5399726090645,98.07067333895395,75.82976059435953,109.71736409386457,104.89267735021689,94.97689954027858,111.24113841226254,98.05285501900535,75.73783599078605,109.07436593392848,104.17273545414972,95.17061614990234,111.40923309326172,98.061767578125,75.8113784790039,109.32794189453125,104.54637908935547,6366700,1594000,7651700,4162400,218700,14131300
2022-08-18,95.42892484865368,111.60531780345919,98.09737621727128,75.89410758574327,109.59058420732808,104.77423920627024,95.68722075315256,111.79208646356554,98.10628877384694,75.9400733936641,110.17018841991991,105.38482064208394,95.27210761359075,111.46523774599558,98.07955790240871,75.85733634208611,109.50907369429913,104.42793389124361,95.35513305664062,111.56796264648438,98.08847045898438,75.92168426513672,109.61775207519531,104.70133209228516,3709200,939600,3019000,3648300,130600,10738200
2022-08-19,94.66327069573967,111.19442205269273,98.08850634782964,75.84815688437367,108.32272928405942,103.18854877745596,94.72784290274036,111.26913236922992,98.10632466921162,75.87573356670961,108.32272928405942,103.28878736920876,94.42342805351878,111.07302313189575,98.08850634782964,75.82058020203772,107.88802254195397,102.74199791431423,94.53412628173828,111.1850814819336,98.097412109375,75.86653900146484,108.09632110595703,103.01539611816406,6678000,976300,3322700,4519300,140900,16330900
2022-08-22,94.4603175185946,111.04500637852034,98.097412109375,75.80219788662886,108.05102912024343,102.85133580586788,94.5064364971155,111.10103555244645,98.097412109375,75.82977457144412,108.08725525532786,102.94246620269828,94.07288431737754,110.77418682993115,98.08850634782964,75.74704451699834,107.37180463362499,102.18607069867895,94.11900329589844,110.85823059082031,98.097412109375,75.76542663574219,107.571044921875,102.66907501220703,4125800,926500,2390100,3739700,290500,10457200
2022-08-23,93.96221894181792,110.78351862633426,98.09741068248051,75.78381057050511,107.19971489011128,102.24074110696449,94.54336894676293,111.22243281493476,98.11523580189447,75.90331186764196,108.2321353235791,103.41634184466001,93.8238478822088,110.69013429625849,98.0885049210647,75.7562338875811,106.83746053060408,101.83064394573897,93.88842010498047,110.77418518066406,98.1063232421875,75.80219268798828,107.10914611816406,102.10404205322266,7755000,944600,3298900,4227600,158300,17813200
2022-08-24,93.6669901654948,110.62475913843615,98.10632466921162,75.77462816718081,106.6473066080873,101.60282613912742,93.75923515276692,110.69012887876656,98.11523722904823,75.79301028761438,106.84654690371279,101.94913137529393,93.43637417839376,110.46600507260047,98.097412109375,75.71947479248047,106.20354161894727,101.02869839104576,93.57474517822266,110.550048828125,98.097412109375,75.71947479248047,106.4208984375,101.35677337646484,3504600,782000,3994000,4551800,202300,13971600
2022-08-25,93.64856548270755,110.65277859930954,98.1241393044898,75.78381576788502,106.56578226701626,101.44791697018562,94.21126922573315,110.89558355613582,98.1241393044898,75.80219788662886,107.90612150338639,103.06094673101535,93.52864766649556,110.55005369929718,98.11522674560547,75.74704451699834,106.30314799403061,101.14718036895832,94.17436981201172,110.86756896972656,98.11522674560547,75.76542663574219,107.72499084472656,102.76932525634766,6645300,1683000,1220800,3026400,151600,21429700
2022-08-26,93.9621880601281,110.73683550023891,98.1241455078125,75.75622673009948,107.3989742269536,102.34100592762564,94.3035022899414,110.91426359872736,98.1241455078125,75.79299096159231,108.48573756859858,103.88112849551226,93.74079866022218,110.53138568905098,98.11523294836473,75.69187179149242,107.1997408449428,102.07672289460274,94.06365966796875,110.69013977050781,98.1241455078125,75.74703216552734,108.06008911132812,103.5439453125,5535900,1023700,1437200,4304000,215000,18764400
2022-08-29,93.70389590243572,110.48465505704901,98.11522674560547,75.72862762168316,107.66159836353167,102.92424623741707,93.70389590243572,110.48465505704901,98.1241393044898,75.73782218438373,107.66159836353167,102.98803821254448,93.39948108980171,110.30722701461035,98.10631418672115,75.6826688349732,106.95520605834267,102.18607400773837,93.52862548828125,110.37259674072266,98.11522674560547,75.69185638427734,107.25406646728516,102.68730163574219,4416900,502800,3781600,3656100,237500,14278300
2022-08-30,93.52864936383239,110.36328832992012,98.14194631029831,75.67349533733653,107.20877525576421,102.63262960088194,93.83306425417597,110.54072354882483,98.14194631029831,75.7102665849783,107.85177351598617,103.44370201675055,93.18733505909772,110.1111499199531,98.12412799287425,75.60914740731306,106.74690764524212,102.2589859056055,93.5009765625,110.33527374267578,98.1330337524414,75.65511322021484,107.30839538574219,102.94247436523438,4474200,832500,27654500,4626200,178300,14346600
2022-08-31,93.36261054204634,110.26057055020698,98.12412799287425,75.6642866547076,107.13634043255902,102.69641655190216,93.57478042675143,110.40999119152062,98.1330337524414,75.70105789548862,107.44425220316258,103.28876762567431,92.95672399974656,110.01776557045646,98.12412799287425,75.62751541392659,106.29410182962252,101.6848531249442,93.1135482788086,110.09247589111328,98.1330337524414,75.64590454101562,106.5114517211914,101.95824432373047,5797600,1508200,3842800,5424100,522000,13623500
2022-09-01,92.4934676461538,109.82314812532142,98.14289014802458,75.5999039951019,105.10244866692419,100.33815548963604,92.69677143807847,109.9634090041947,98.14289014802458,75.6459257377418,105.47467281911935,100.68518582135479,92.16079704614114,109.52392824624195,98.12503892912386,75.53547776856524,104.57589763837882,99.48883799720484,92.37333679199219,109.71094512939453,98.13396453857422,75.5906982421875,104.97534942626953,100.0915756225586,10324200,2396000,4748200,6728700,860800,22490400
2022-09-02,92.74297056172868,110.15043383734296,98.14289014802458,75.73793554943514,105.23864293040694,100.16463836354069,93.14033510339787,110.40289773036446,98.15180894922973,75.78395025395075,105.8559851529686,100.96829086540306,92.61359671563599,110.0101729483465,98.13396453857422,75.69191382298996,105.0207594772646,99.97285789039744,92.89082336425781,110.20653533935547,98.13396453857422,75.75634002685547,105.54731750488281,100.65779113769531,5741900,869200,6289800,4105600,452300,13024400
2022-09-06,92.32714477825965,109.77642174618579,98.14288330078125,75.6459257377418,104.62129361652033,99.45233579024577,92.3548667434062,109.79511987134963,98.15180210136415,75.65512446872414,104.62129361652033,99.51626263191086,91.80964224425084,109.45849654667168,98.12503208312599,75.5906982421875,103.45015887987698,98.10073075110834,91.85585021972656,109.54265594482422,98.14288330078125,75.5906982421875,103.52278900146484,98.16465759277344,6769400,1811200,16095400,4991800,286500,24648500
2022-09-07,92.21622085672637,109.75772079293418,98.14288330078125,75.6366846434104,104.2309159311528,98.92262277401915,92.56737738868996,110.0195444932622,98.14288330078125,75.70111083984375,105.07522205157801,99.98198951152487,92.17001289578735,109.72031740717303,98.13395769195361,75.6182801681132,104.2309159311528,98.82216534313496,92.45648956298828,110.00083923339844,98.14288330078125,75.70111083984375,104.81194305419922,99.71714782714844,7169700,1322600,3221400,4425300,446900,17050100
2022-09-08,92.44726351527186,109.94471088286177,98.15180210136415,75.65511505678023,104.67579841736244,99.39749274012576,92.65056730013684,110.05691387878866,98.16072771019178,75.6735265603185,105.21143012679352,100.01849905831011,92.11458587646484,109.70159250174574,98.14288330078125,75.59989459002773,104.12200570935215,98.67603597271315,92.11458587646484,109.71094512939453,98.14288330078125,75.60910034179688,104.22187042236328,98.69429779052734,5773600,2343200,2119600,4979800,135200,14671400
2022-09-09,92.31787820066933,109.79510555746081,98.14288330078125,75.60908868417417,104.46695770354323,98.93175145284891,92.49345295188206,109.9353664467853,98.15180210136415,75.6366989132934,104.68484113753858,99.36097736592194,92.0129225612301,109.56133978657508,98.12503208312599,75.51705224646672,103.89501109190938,98.29247629619734,92.12381744384766,109.63614654541016,98.14288330078125,75.54466247558594,104.14012908935547,98.91348266601562,5780600,1845300,4478500,4072200,161200,12529800
